"Timestamp";"Elapsed Time";"Used Memory from Application (bytes)";"Used System`s RAM (MB)";"Used System`s RAM (%)";"Used System`s CPU (%)";"Battery Level";"Profiling Type"
"1663222082978";"00:00:00.006";"50609456";"2676.0";"47";"76";"91";"AUTOMATIC"
"1663222083978";"00:00:01.006";"30066344";"2658.0";"47";"60";"91";"AUTOMATIC"
"1663222084979";"00:00:02.007";"41837960";"2670.0";"47";"60";"91";"AUTOMATIC"
"1663222085980";"00:00:03.008";"25330176";"2654.0";"47";"60";"91";"AUTOMATIC"
"1663222086981";"00:00:04.009";"37085248";"2666.0";"47";"60";"91";"AUTOMATIC"
"1663222087982";"00:00:05.010";"48856832";"2677.0";"47";"60";"91";"AUTOMATIC"
"1663222088984";"00:00:06.012";"34259448";"2663.0";"47";"60";"91";"AUTOMATIC"
"1663222089983";"00:00:07.011";"44420968";"2675.0";"47";"60";"91";"AUTOMATIC"
"1663222090984";"00:00:08.012";"29367584";"2662.0";"47";"60";"91";"AUTOMATIC"
"1663222091985";"00:00:09.013";"41205536";"2674.0";"47";"60";"91";"AUTOMATIC"
"1663222092986";"00:00:10.014";"25898416";"2660.0";"47";"100";"91";"AUTOMATIC"
"1663222093987";"00:00:11.015";"37719920";"2671.0";"47";"60";"91";"AUTOMATIC"
"1663222094988";"00:00:12.016";"48672112";"2681.0";"47";"48";"91";"AUTOMATIC"
"1663222095989";"00:00:13.017";"31536352";"2665.0";"47";"60";"91";"AUTOMATIC"
"1663222096989";"00:00:14.017";"43274784";"2676.0";"47";"60";"91";"AUTOMATIC"
"1663222097990";"00:00:15.018";"28058096";"2662.0";"47";"60";"91";"AUTOMATIC"
"1663222098990";"00:00:16.018";"39829424";"2673.0";"47";"60";"91";"AUTOMATIC"
"1663222099991";"00:00:17.019";"26960584";"2677.0";"47";"100";"91";"AUTOMATIC"
"1663222100992";"00:00:18.020";"37713720";"2704.0";"48";"60";"91";"AUTOMATIC"
"1663222101993";"00:00:19.021";"49136744";"2715.0";"48";"60";"91";"AUTOMATIC"
"1663222102993";"00:00:20.021";"35423928";"2702.0";"48";"60";"91";"AUTOMATIC"
"1663222103994";"00:00:21.022";"47162392";"2713.0";"48";"60";"91";"AUTOMATIC"
"1663222104994";"00:00:22.022";"33814760";"2700.0";"48";"60";"91";"AUTOMATIC"
"1663222105995";"00:00:23.023";"45536712";"2711.0";"48";"60";"91";"AUTOMATIC"
