"Timestamp";"Elapsed Time";"Used Memory from Application (bytes)";"Used System`s RAM (MB)";"Used System`s RAM (%)";"Used System`s CPU (%)";"Battery Level";"Profiling Type"
"1663223991616";"00:00:00.003";"7286592";"2336.0";"41";"69";"96";"AUTOMATIC"
"1663223992616";"00:00:01.003";"8602352";"2338.0";"41";"48";"96";"AUTOMATIC"
"1663223993617";"00:00:02.004";"10906704";"2340.0";"41";"48";"96";"AUTOMATIC"
"1663223994617";"00:00:03.004";"13144272";"2342.0";"41";"48";"96";"AUTOMATIC"
"1663223995622";"00:00:04.009";"9359792";"2339.0";"41";"17";"96";"AUTOMATIC"
"1663223996624";"00:00:05.011";"9366872";"2339.0";"41";"17";"96";"AUTOMATIC"
"1663223997629";"00:00:06.016";"10645056";"2341.0";"41";"40";"96";"AUTOMATIC"
"1663223998630";"00:00:07.017";"12665072";"2343.0";"41";"48";"96";"AUTOMATIC"
"1663223999631";"00:00:08.018";"7569776";"2339.0";"41";"48";"96";"AUTOMATIC"
"1663224000632";"00:00:09.019";"9641648";"2340.0";"41";"48";"96";"AUTOMATIC"
"1663224001634";"00:00:10.021";"12025456";"2343.0";"41";"17";"96";"AUTOMATIC"
"1663224002636";"00:00:11.023";"12032536";"2343.0";"41";"17";"96";"AUTOMATIC"
"1663224003637";"00:00:12.024";"13744480";"2348.0";"41";"100";"96";"AUTOMATIC"
"1663224004638";"00:00:13.025";"8283336";"2339.0";"41";"48";"96";"AUTOMATIC"
"1663224005638";"00:00:14.025";"10409736";"2341.0";"41";"48";"96";"AUTOMATIC"
"1663224006639";"00:00:15.026";"12480248";"2344.0";"41";"48";"96";"AUTOMATIC"
"1663224007641";"00:00:16.028";"14280152";"2345.0";"41";"50";"96";"AUTOMATIC"
"1663224008643";"00:00:17.030";"14287280";"2345.0";"41";"17";"96";"AUTOMATIC"
"1663224009643";"00:00:18.030";"9301648";"2340.0";"41";"76";"96";"AUTOMATIC"
"1663224010644";"00:00:19.031";"11249408";"2343.0";"41";"48";"96";"AUTOMATIC"
"1663224011645";"00:00:20.032";"13336752";"2345.0";"41";"48";"96";"AUTOMATIC"
"1663224012645";"00:00:21.032";"8102904";"2340.0";"41";"48";"96";"AUTOMATIC"
"1663224013647";"00:00:22.034";"9469000";"2342.0";"41";"39";"96";"AUTOMATIC"
"1663224014649";"00:00:23.036";"9476128";"2342.0";"41";"17";"96";"AUTOMATIC"
"1663224015649";"00:00:24.036";"12420808";"2344.0";"41";"48";"96";"AUTOMATIC"
"1663224016649";"00:00:25.036";"14324928";"2347.0";"41";"48";"96";"AUTOMATIC"
"1663224017650";"00:00:26.037";"8999720";"2342.0";"41";"48";"96";"AUTOMATIC"
"1663224018651";"00:00:27.038";"11079544";"2344.0";"41";"48";"96";"AUTOMATIC"
"1663224019654";"00:00:28.041";"11695112";"2344.0";"41";"27";"96";"AUTOMATIC"
"1663224020654";"00:00:29.041";"11702192";"2344.0";"41";"17";"96";"AUTOMATIC"
"1663224021655";"00:00:30.042";"9120640";"2341.0";"41";"48";"96";"AUTOMATIC"
"1663224022655";"00:00:31.042";"10991800";"2343.0";"41";"48";"97";"AUTOMATIC"
"1663224023656";"00:00:32.043";"13095720";"2345.0";"41";"48";"97";"AUTOMATIC"
"1663224024659";"00:00:33.046";"14031656";"2346.0";"41";"17";"97";"AUTOMATIC"
"1663224025660";"00:00:34.047";"14055120";"2346.0";"41";"17";"97";"AUTOMATIC"
"1663224026663";"00:00:35.050";"14062200";"2346.0";"41";"17";"97";"AUTOMATIC"
"1663224027663";"00:00:36.050";"12882880";"2341.0";"41";"48";"97";"AUTOMATIC"
"1663224028664";"00:00:37.051";"7752584";"2337.0";"41";"48";"97";"AUTOMATIC"
"1663224029665";"00:00:38.052";"9875608";"2339.0";"41";"48";"97";"AUTOMATIC"
"1663224030667";"00:00:39.054";"9169368";"2338.0";"41";"17";"97";"AUTOMATIC"
"1663224031669";"00:00:40.056";"9192832";"2338.0";"41";"17";"97";"AUTOMATIC"
"1663224032670";"00:00:41.057";"9199912";"2338.0";"41";"24";"97";"AUTOMATIC"
"1663224033671";"00:00:42.058";"10244824";"2339.0";"41";"48";"97";"AUTOMATIC"
"1663224034672";"00:00:43.059";"12278976";"2342.0";"41";"48";"97";"AUTOMATIC"
"1663224035673";"00:00:44.060";"14374160";"2344.0";"41";"48";"97";"AUTOMATIC"
"1663224036675";"00:00:45.062";"11382544";"2341.0";"41";"17";"97";"AUTOMATIC"
"1663224037676";"00:00:46.063";"11389624";"2341.0";"41";"17";"97";"AUTOMATIC"
