"Timestamp";"Elapsed Time";"Used Memory from Application (bytes)";"Used System`s RAM (MB)";"Used System`s RAM (%)";"Used System`s CPU (%)";"Battery Level";"Profiling Type"
"1663222038075";"00:00:00.004";"7394608";"2311.0";"40";"69";"98";"AUTOMATIC"
"1663222039077";"00:00:01.006";"7467576";"2312.0";"40";"17";"98";"AUTOMATIC"
"1663222040078";"00:00:02.007";"7474656";"2313.0";"41";"50";"98";"AUTOMATIC"
"1663222041082";"00:00:03.011";"7481784";"2313.0";"40";"17";"98";"AUTOMATIC"
"1663222042086";"00:00:04.015";"7488864";"2313.0";"40";"17";"98";"AUTOMATIC"
"1663222043089";"00:00:05.018";"7495944";"2313.0";"40";"17";"98";"AUTOMATIC"
"1663222044093";"00:00:06.022";"7503024";"2313.0";"40";"17";"98";"AUTOMATIC"
"1663222045097";"00:00:07.026";"7510104";"2314.0";"41";"17";"98";"AUTOMATIC"
"1663222046097";"00:00:08.026";"7517184";"2318.0";"41";"62";"98";"AUTOMATIC"
"1663222047099";"00:00:09.028";"7524384";"2314.0";"41";"17";"98";"AUTOMATIC"
"1663222048102";"00:00:10.031";"7531464";"2314.0";"41";"17";"98";"AUTOMATIC"
"1663222049104";"00:00:11.033";"7538544";"2314.0";"41";"17";"98";"AUTOMATIC"
"1663222050106";"00:00:12.035";"7545624";"2314.0";"41";"17";"98";"AUTOMATIC"
"1663222051108";"00:00:13.037";"7552704";"2315.0";"41";"17";"98";"AUTOMATIC"
"1663222052110";"00:00:14.039";"7559784";"2315.0";"41";"27";"98";"AUTOMATIC"
"1663222053114";"00:00:15.043";"7566864";"2315.0";"41";"17";"98";"AUTOMATIC"
"1663222054118";"00:00:16.047";"7573944";"2315.0";"41";"17";"98";"AUTOMATIC"
"1663222055120";"00:00:17.049";"7581024";"2315.0";"41";"17";"98";"AUTOMATIC"
"1663222056121";"00:00:18.050";"7588104";"2315.0";"41";"79";"98";"AUTOMATIC"
"1663222057123";"00:00:19.052";"7595232";"2315.0";"41";"17";"98";"AUTOMATIC"
"1663222058125";"00:00:20.054";"7602312";"2315.0";"41";"17";"98";"AUTOMATIC"
"1663222059127";"00:00:21.056";"7609392";"2315.0";"41";"17";"98";"AUTOMATIC"
"1663222060132";"00:00:22.061";"7616472";"2315.0";"41";"17";"98";"AUTOMATIC"
"1663222061134";"00:00:23.063";"7623552";"2315.0";"41";"17";"98";"AUTOMATIC"
"1663222062136";"00:00:24.065";"7630632";"2315.0";"41";"17";"98";"AUTOMATIC"
"1663222063138";"00:00:25.067";"7637712";"2315.0";"41";"17";"98";"AUTOMATIC"
"1663222064140";"00:00:26.069";"7644792";"2315.0";"41";"17";"98";"AUTOMATIC"
"1663222065143";"00:00:27.072";"7651872";"2315.0";"41";"17";"98";"AUTOMATIC"
"1663222066148";"00:00:28.077";"7658952";"2315.0";"41";"17";"98";"AUTOMATIC"
"1663222067149";"00:00:29.078";"7666032";"2315.0";"41";"17";"98";"AUTOMATIC"
"1663222068151";"00:00:30.080";"7673112";"2315.0";"41";"17";"98";"AUTOMATIC"
"1663222069153";"00:00:31.082";"7680192";"2315.0";"41";"17";"98";"AUTOMATIC"
"1663222070156";"00:00:32.085";"7687272";"2315.0";"41";"17";"98";"AUTOMATIC"
"1663222071159";"00:00:33.088";"7694352";"2312.0";"40";"17";"98";"AUTOMATIC"
"1663222072163";"00:00:34.092";"7701432";"2312.0";"40";"17";"98";"AUTOMATIC"
"1663222073165";"00:00:35.094";"7708512";"2313.0";"40";"17";"98";"AUTOMATIC"
"1663222074169";"00:00:36.098";"7715592";"2312.0";"40";"17";"98";"AUTOMATIC"
"1663222075173";"00:00:37.102";"7732920";"2313.0";"40";"17";"98";"AUTOMATIC"
"1663222076176";"00:00:38.105";"7740000";"2313.0";"40";"17";"98";"AUTOMATIC"
"1663222077181";"00:00:39.110";"7747080";"2313.0";"40";"17";"98";"AUTOMATIC"
"1663222078182";"00:00:40.111";"7754160";"2313.0";"40";"17";"98";"AUTOMATIC"
